,ACOHH,AntQHH,avegnepHH,baderHH,dynilsHH,genhiveHH,gissHH,HaeaHH,HAHAHH,iseaHH,ksatsHH,LearnGIHH,mcHH,mlHH,phunterHH,sailsHH,selfsearchHH,VnStwHH
18,443.77216940107485,447.2226702572803,445.2830043544833,454.29805344490484,443.82305061219745,443.7829109461202,446.2460644619186,443.79939643667143,444.1858301762211,443.78578291887317,444.7732653540102,443.77216940107485,448.0988718323368,443.77216940107485,443.8439516880507,446.25471121795096,447.28119929543567,443.87677324371015
19,1488.3737144521547,1537.0841427204127,1503.357602599688,1546.0782885698975,1488.3737144521547,1489.33142767009,1508.6323332090024,1488.3737144521547,1491.950700058668,1488.3737144521547,1496.7488609490333,1488.3737144521547,1522.11597295385,1488.3737144521547,1488.3737144521547,1514.493280103585,1522.8986537020173,1488.3737144521542
20,1754.8415038206192,1837.156565722167,1780.6538623074032,1852.3512142058098,1752.1455784959633,1760.5846944689313,1791.7800391346793,1751.9450038420139,1762.1471279210093,1751.972151438488,1774.1850226002891,1752.3588333048594,1813.3858327143525,1751.3526779441963,1753.0694892574609,1801.854689172891,1807.253199610671,1752.108303662281
21,52221.316331485374,54885.92244544828,53592.55476736408,55501.44003962872,52275.93286676607,52426.78039916251,54030.5408916697,52273.37840158649,53458.092572884045,52320.93186255396,53607.28209556034,52195.80218895455,54320.275090540206,52265.4828136703,52342.56682355411,54072.28349799027,53909.378334878646,52233.326310312
22,22502045.427839447,22705563.89160218,23694085.08384048,22754373.092306662,22314761.88855141,22799637.01159691,24273340.51617434,22340060.385589577,22649482.25116211,22171138.986194048,23613929.76994777,21999384.500098135,23579290.33472739,22237897.386854216,22528871.36356241,22854108.96851419,22822993.20038916,22265647.068763454
23,64619162.255862996,64589527.685234785,66712026.1637196,64629396.11787524,64371636.98840413,65425408.10658199,65410384.64563007,64574587.250190206,64706752.14099474,64103082.32568871,66661204.72037482,64451451.36760705,66118435.12933201,64528215.432668164,64543217.60687272,64621953.18342367,64172732.15061414,64756965.20506251
24,137291379.34275496,137114800.45961216,141282057.04540494,137043486.99003336,137207334.00570637,138975275.13071018,138642117.52216792,137398661.67637742,137277825.4426345,137096712.04805544,140473851.76367056,137746815.23785958,138834471.64245242,137635504.34768313,137047933.65416357,137237529.3739352,136896938.24344662,24.0
25,66987.40057057544,67893.92494441278,66987.40057057548,69169.99887498625,67062.46024630334,66987.40057057544,66987.40057057547,66987.40057057544,66987.40057057544,66987.40057057544,66987.40057057545,67054.90046410543,66987.40057057545,66987.40057057544,66987.40057057544,72561.83875943162,67869.84798544204,25.0
26,43826.59551760672,45013.13726888954,44109.32393599722,45615.19019859553,43849.32369453968,43842.80092509933,44313.92525941923,43815.92736613447,43895.28674652019,43815.927366134485,44044.8657399832,43818.934562293376,44968.70088007013,43815.92736613448,43815.92736613447,44373.19664336298,44432.53030784379,26.0
27,99067.30127787367,103270.37660169938,100360.27578272899,103738.91110439334,99175.78770807055,98057.61318413333,101974.71070059395,98642.93950360366,99704.0368142472,98190.62633186583,100992.44597376959,98637.50237621019,99814.8821500369,97908.50111975193,99446.45850711879,104779.36718186495,104109.54635543351,27.0
28,6214.967891709883,6374.549156080187,6323.6065432322475,6421.8483548597715,6196.922458489469,6231.255616625602,6356.418557591614,6190.9230459114215,6272.068843634511,6201.927827849665,6301.313246381582,6188.431983637368,6371.0640553610365,6191.686418495089,6190.935270959198,6348.077431627185,6355.081347830747,28.0
29,8128.062469673372,8321.81203244544,8265.132678474269,8397.579108459437,8081.274033815269,8135.531522402598,8302.410415212773,8085.528632121404,8205.394920668377,8095.715055572175,8238.28449609726,8064.0569763040085,8305.196833236669,8078.646268710555,8086.210655160869,8305.292320009581,8298.136688712008,29.0
30,7193.996554740911,7193.996554740911,7193.996554740911,7317.910945450326,7193.996554740911,7193.996554740911,7193.996554740911,7193.996554740911,7193.996554740911,7193.996554740911,7193.996554740911,7193.996554740911,7194.6317481246,7193.996554740911,7193.996554740911,7193.996554740911,7193.996554740914,30.0
31,13907.240566452068,14329.107505975635,14123.982992590574,14485.732542823798,13915.352558512632,13933.397004111983,14212.038132543996,13910.42678591214,14001.786577300709,13912.562753153501,14107.314670516249,13907.249105319659,14294.92219818149,13896.816040825197,13933.06486697661,14190.025543030246,14262.532581099862,31.0
32,258386.4952267687,265050.78811251384,271422.4716855541,269962.54010840686,251974.9550206161,256561.941673813,278843.42087219347,253349.38262315516,264219.4519773296,253514.93609272406,279032.107808093,250999.75265780155,271902.1012036553,252601.8656884784,251969.73446372195,270269.7417332947,270235.1537432229,32.0
33,298571.3841840468,316923.2132156647,320192.3090784152,317635.09235527366,294935.2041205075,303124.12444632786,338083.33496160194,296562.50194855087,310534.41837564367,297908.7338484229,331275.7329685748,295411.20795884286,323986.9788429903,297076.2435243412,297976.7006039891,323413.1096211434,321999.7364334506,33.0
34,552090.9080785139,566119.3498019171,581762.4083116238,565698.9201944894,545421.9357870362,557945.5453291233,589460.7603023705,549547.3347433177,559342.739433074,541870.8410245393,584488.0606754136,541727.8927767168,582109.2174899648,540877.5010561317,554190.3437895811,569541.9290748435,568593.8476918106,67063.27842812151
35,906641.2419311814,910071.9419114598,948971.1034762348,909469.4730725649,890657.9174248817,908191.5517148994,927315.8731915664,891423.1682954124,908087.6360754124,885558.1759685884,942534.3534055647,885060.5650878866,940527.5942714021,884624.1561780797,904427.2722589832,910053.3549415611,914444.5578523598,43850.14187635787
36,38392.369638851866,39312.504815964196,39022.90017709515,39888.848786228715,38209.90708440858,38421.863463934234,39291.624189376686,38219.803977611504,38734.86058857506,38286.680531512895,38975.21293454465,38218.952039824915,39289.080870699116,38202.73267832132,38208.249704039896,39239.58850268891,39306.92614881448,99503.84531649972
37,142146.6022507683,147268.28421564857,146746.56666568547,148244.46324399958,140867.1955868243,142014.14936489664,148632.55660311106,141392.84769275677,145490.77322279243,141178.21593340518,147637.75815284083,140367.1497367467,149060.3779786838,140989.876497707,141570.28338557112,148412.84092556586,144068.933173835,6195.689039101908
38,60663.30601980251,63276.29648174741,63825.75867770578,63981.09613632036,60466.25511091104,60717.016964232556,65182.947769696315,60959.90734623364,62615.70870606538,60816.138470564416,64726.20159584263,60429.97277764969,63443.856309648014,60652.168711316095,61084.168925852115,64336.08977261616,63319.07321398394,8084.6773320985785
39,19193065.485747747,19295774.604319952,19916446.275555916,19473403.39374642,19004847.281402607,19087271.65413768,20116448.16878018,19020137.458234962,19361649.182097897,19088981.464314923,19758251.061811313,18935697.349020436,19674565.31844103,18982892.679825936,19323247.108945016,19389531.671163585,19434867.656414624,7194.814736559093
40,221479.207828361,230085.93524816522,226570.9896258069,231808.28653461664,220257.14330440425,220984.78226125037,229892.35508763138,219963.75842496715,225384.081469195,220894.44123944835,226784.83485638947,219757.99247531992,230111.451551006,219549.1342078205,219777.96309385338,232438.529203863,229238.93963328394,13928.852680195552
